SIRET,SIREN,DEPARTEMENT,NOM_COMMUNE,INSEE,CODE_COMMUNE,POP_2022,FRAIS_REPRESENTATION,EUR_PAR_HAB,COUL_POL,LATITUDE,LONGITUDE,TOTAL_CHARGES,CHARGES_PERSONNEL,ACHATS_SERVICES,CHARGES_FINANCIERES,CHARGES_EXCEPT,AUTRES_CHARGES_GESTION,RATIO_FRAIS_REP
21780189300017,217801893,78,CRESPIERES,189,78189,1717,2836.89,1.65,Non classé,48.8822021619,1.921122695,1541592.0,732750.89,556450.28,31224.36,0.0,117967.27,0.184
21780192700013,217801927,78,DAMMARTIN-EN-SERVE,192,78192,1417,500.0,0.35,Non classé,48.9114065992,1.61781290103,852824.19,232564.57,168052.32,4349.77,10800.0,353920.22,0.0586
21780208100018,217802081,78,ELANCOURT,208,78208,26348,10000.0,0.38,Droite,48.7781596518,1.96049898519,40334547.43,23899098.38,9169226.26,197845.84,178489.44,2577178.65,0.0248
21780217200015,217802172,78,EPONE,217,78217,6778,897.69,0.13,,48.9471759683,1.81269584925,10010288.82,5132452.1,2459256.84,173153.01,109425.78,1347936.96,0.009
21780245300019,217802453,78,FONTENAY-MAUVOISIN,245,78245,449,173.5,0.39,Non classé,48.9610924482,1.64777778517,414031.19,195886.56,161120.62,8785.53,11541.6,32865.91,0.0419
21780291700013,217802917,78,GUERVILLE,291,78291,2088,546.4,0.26,Non classé,48.9523717718,1.74080558769,2455520.89,1247655.94,886326.68,9835.29,80705.58,180150.27,0.0223
21780297400014,217802974,78,GUYANCOURT,297,78297,29758,2123.94,0.07,Gauche,48.7730783892,2.07605207737,48027844.03,31773991.76,11480685.58,220179.31,13711.45,1300744.91,0.0044
21780311300018,217803113,78,HOUILLES,311,78311,33617,3000.0,0.09,Centre,48.9265781359,2.1874640255,46577485.35,27243772.63,11723232.13,189168.11,348721.25,3076718.07,0.0064
21780343600013,217803436,78,LOGES-EN-JOSAS LES,343,78343,1655,50.0,0.03,Non classé,48.7624385138,2.13911723694,1995058.36,1021780.81,654185.02,3868.42,6669.0,249200.75,0.0025
21780354300016,217803543,78,MAGNANVILLE,354,78354,6389,6000.0,0.94,Gauche,48.9681925896,1.68567158514,6744367.53,3579462.83,1960950.58,4028.29,3410.15,442792.9,0.089
21780358400010,217803584,78,MAISONS-LAFFITTE,358,78358,22855,13999.92,0.61,Droite,48.9523369002,2.15161594901,40198355.69,21115637.73,11399671.26,33762.45,86686.42,3650624.45,0.0348
21780361800016,217803618,78,MANTES-LA-JOLIE,361,78361,44246,3682.05,0.08,Droite,48.9981665392,1.69337806821,74140732.38,38820265.01,22995837.38,1204238.54,400655.65,4811800.66,0.005
21780362600019,217803626,78,MANTES-LA-VILLE,362,78362,21874,3724.26,0.17,Centre,48.9747939435,1.71205571778,29896228.27,16513930.55,7255458.93,434642.77,116776.0,1173036.75,0.0125
21780372500019,217803725,78,MARLY-LE-ROI,372,78372,16619,1916.32,0.12,Droite,48.865007453,2.09125004298,24605007.7,10315546.56,7088980.08,50265.44,43898.85,4588277.52,0.0078
21780383200013,217803832,78,MAUREPAS,383,78383,19960,4800.0,0.24,Droite,48.7698393561,1.92404037065,28626359.15,18497876.7,7320352.8,89677.69,69855.29,1479754.66,0.0168
21780397200017,217803972,78,MESNIL-SAINT-DENIS,397,78397,7103,162.0,0.02,Centre,48.7402250614,1.96613835861,8441589.67,3270105.82,3412898.94,79174.17,6597.21,1248759.59,0.0019
21780402000014,217804020,78,MEZIERES-SUR-SEINE,402,78402,3874,3823.74,0.99,Centre,48.953428636,1.78287413415,4922416.56,2640574.96,1333369.6,99078.44,12108.93,565859.7,0.0777
21780420200018,217804202,78,MONTFORT-L-AMAURY,420,78420,2790,2257.84,0.81,Non classé,48.771347152,1.80894544858,4032242.43,1420120.59,637388.2,45756.73,1618292.14,226117.17,0.056
21780423600016,217804236,78,MONTIGNY-LE-BRETONNEUX,423,78423,32150,6000.0,0.19,Droite,48.779658781,2.02952194549,52340551.27,32014368.35,12702290.05,57066.59,2011016.25,2968420.43,0.0115
21780498800012,217804988,78,POISSY,498,78498,40792,6521.0,0.16,,48.9235359371,2.02715552772,67046507.44,35675702.15,15812338.87,687064.89,2254760.25,7993676.5,0.0097
21780502700018,217805027,78,LE PORT-MARLY,502,78502,5583,6000.0,1.07,Droite,48.8804759755,2.10903947427,7057659.01,3912775.81,2436980.44,29428.41,26935.17,249919.94,0.085
21780518300019,217805183,78,RENNEMOULIN,518,78518,107,400.18,3.74,Non classé,48.8332483875,2.04229462765,151303.52,66807.34,53059.87,0.0,43.23,30554.3,0.2645
21780545600019,217805456,78,SAINT-CYR-L-ECOLE,545,78545,20451,1105.25,0.05,Droite,48.8065759294,2.0659250703,25840098.47,14536976.34,7730098.57,191505.95,28393.85,1841521.91,0.0043
21780567000064,217805670,78,SAINT-MARTIN-LA-GARENNE,567,78567,947,1150.6,1.21,Non classé,49.0359613307,1.6773072296,946462.93,385260.6,418899.83,0.0,0.0,70985.56,0.1216
21780571200015,217805712,78,SAINT-NOM-LA-BRETECHE,571,78571,4877,1300.26,0.27,Droite,48.8634050098,2.01915428049,6442154.71,3179364.36,2261195.85,42114.91,48225.0,451635.87,0.0202
21780586000012,217805860,78,SARTROUVILLE,586,78586,51570,4144.3,0.08,Droite,48.9396085498,2.17458686513,65769759.76,32922350.87,19214882.41,361945.13,2831517.67,6737179.11,0.0063
21780616500015,217806165,78,THOIRY,616,78616,1432,2400.0,1.68,Non classé,48.8724624004,1.79780062062,2431298.04,449905.4,578105.63,109859.28,1003265.18,238743.01,0.0987
21780642100012,217806421,78,VERNEUIL-SUR-SEINE,642,78642,16112,1958.86,0.12,Centre,48.9872093367,1.96276532174,19985232.07,11446703.15,4945460.88,51033.4,479875.54,1742047.66,0.0098
21780644700017,217806447,78,VERRIERE,644,78644,6142,2496.14,0.41,Droite,48.7545862133,1.95133109322,12514470.85,6244269.08,3225955.14,0.0,680594.79,952488.74,0.0199
21780650400015,217806504,78,VESINET LE,650,78650,15712,606.5,0.04,Centre,48.8938640591,2.13039312004,29356998.39,14117979.83,7622753.08,326405.24,1072.0,3073987.8,0.0021
21780688400169,217806884,78,VOISINS-LE-BRETONNEUX,688,78688,10740,2086.8,0.19,Centre,48.758677648,2.04850691768,15088206.66,9558811.04,3451776.35,88816.73,12481.07,962438.7,0.0138
20008151100012,200081511,79,MELLE,174,79174,5790,670.0,0.12,Courants politiques divers,46.2309583731,-0.147888712984,7013108.26,2910717.98,2649366.55,68616.97,6460.0,613244.44,0.0096
21790127100015,217901271,79,LA FOYE-MONJAULT,127,79127,839,325.84,0.39,Non classé,46.1870040122,-0.533179423966,735641.79,257601.47,220309.03,13635.7,5222.1,224380.75,0.0443
21790191700013,217901917,79,NIORT,191,79191,60074,1798.4,0.03,Centre,46.328260242,-0.465353019369,84317329.24,40221609.86,19932302.15,1643699.13,1808474.32,14961672.3,0.0021
21790203000014,217902030,79,PAS-DE-JEU,203,79203,343,86.3,0.25,Non classé,46.9791242431,-0.062634350018,382452.52,155803.63,116735.11,151.27,0.0,104759.51,0.0226
21790207100018,217902071,79,LA PETITE-BOISSIERE,207,79207,625,181.69,0.29,Non classé,46.8842322145,-0.735999564213,411783.41,97931.35,182281.93,14063.93,0.0,89002.7,0.0441
21800001600012,218000016,80,ABBEVILLE,1,80001,22406,1834.7,0.08,Centre,50.1083582944,1.83209170207,29556676.02,14930495.65,7174155.17,873258.51,235191.5,3714163.46,0.0062
21820035000013,218200350,82,CAUMONT,35,82035,346,95.0,0.27,Non classé,44.0211223113,0.9973632278,374096.72,217407.43,94814.01,5158.11,0.0,42834.94,0.0254
21820134100011,218201341,82,NEGREPELISSE,134,82134,5839,2120.0,0.36,Gauche,44.0631437696,1.52813602608,7143250.99,3255487.21,2152759.2,226412.39,301961.44,587168.71,0.0297
21820139000018,218201390,82,LE PIN,139,82139,115,95.0,0.83,Non classé,44.0376612636,0.975279136698,128437.33,35782.3,44118.28,7965.01,0.0,38329.86,0.074
21820141600011,218201416,82,POMMEVIC,141,82141,580,20.0,0.03,Non classé,44.0940422544,0.934521561123,595776.9,272879.76,214895.74,15476.31,0.0,68949.45,0.0034
21820155600014,218201556,82,SAINT-ANTONIN-NOBLE-VAL,155,82155,1951,95.0,0.05,,44.156093011,1.73640541242,2871018.45,1502852.76,885031.38,6445.76,139619.15,222123.21,0.0033
21820162200014,218201622,82,SAINT-GEORGES,162,82162,271,975.16,3.6,Non classé,44.2182015153,1.63984516896,146951.11,55256.02,51515.02,655.72,0.0,36700.64,0.6636
21820165500014,218201655,82,SAINT-LOUP,165,82165,535,484.5,0.91,Non classé,44.0833269005,0.852281972741,432741.54,198755.1,154879.71,7139.89,0.0,65584.26,0.112
21820181200011,218201812,82,SISTELS,181,82181,206,95.0,0.46,Non classé,44.0529870158,0.78331430404,149613.04,60996.51,47341.16,3860.37,0.0,34460.33,0.0635
21830017600078,218300176,83,BELGENTIER,17,83017,2387,625.26,0.26,Non classé,43.2399564384,5.99665900105,1745088.84,1011186.99,520106.51,15655.61,0.0,169512.78,0.0358
21830019200018,218300192,83,BORMES-LES-MIMOSAS,19,83019,8361,12000.0,1.44,Droite,43.1622722101,6.34956987347,18287725.0,10329016.75,4559982.08,289893.43,181950.0,1632904.78,0.0656
21830023400018,218300234,83,BRIGNOLES,23,83023,17846,14400.0,0.81,Droite,43.3992941902,6.07740244296,24980842.52,12898015.72,5473984.94,797282.14,2153180.77,1478698.88,0.0576
21830028300015,218300283,83,CALLAS,28,83028,2069,3000.0,1.45,Non classé,43.5655288351,6.57328931995,1773300.51,1024330.88,538537.92,12081.59,0.0,167727.9,0.1692
21830032500014,218300325,83,CARCES,32,83032,3407,3600.0,1.06,Non classé,43.4690059217,6.17637273437,4229389.08,2316704.6,978559.45,47642.82,21847.28,498119.82,0.0851
21830036600018,218300366,83,CAVALAIRE-SUR-MER,36,83036,7895,24000.0,3.04,Droite,43.1819055812,6.52121721395,22030460.69,10333366.11,3659090.69,441054.95,163495.21,6363162.26,0.1089
21830042400015,218300424,83,COGOLIN,42,83042,12076,24000.0,1.99,Extrême droite,43.2464550515,6.52192234084,16895093.3,9593597.42,4693206.77,156520.18,25699.13,1118124.02,0.1421
21830046500018,218300465,83,COTIGNAC,46,83046,2166,3600.0,1.66,Non classé,43.5233757149,6.14490029042,2748929.65,1491127.44,863354.71,67641.76,0.0,232168.52,0.131
21830047300186,218300473,83,LA CRAU,47,83047,19416,6533.75,0.34,Droite,43.1635207421,6.09268351583,19697851.01,9039225.22,3903756.75,145794.28,51072.06,3665633.09,0.0332
21830048100015,218300481,83,LA CROIX-VALMER,48,83048,3832,2639.63,0.69,Droite,43.1951890718,6.5862813598,14653243.3,6819163.51,3708834.67,339027.64,99191.94,2171618.04,0.018
21830049900017,218300499,83,CUERS,49,83049,12841,3000.0,0.23,Centre,43.2411645502,6.06856350453,17435408.84,7563769.76,4144396.15,395614.86,659608.76,986437.09,0.0172
21830054900019,218300549,83,LA FARLEDE,54,83054,9745,4500.0,0.46,,43.1615363005,6.04275325508,10159115.52,5523637.71,2122287.95,122773.52,442.0,811138.88,0.0443
21830061400011,218300614,83,FREJUS,61,83061,58499,9688.88,0.17,Extrême droite,43.4719558114,6.76361597424,96121529.93,48693708.13,21708238.57,5558336.21,3997162.36,7959286.34,0.0101
21830062200014,218300622,83,LA GARDE,62,83062,26316,19999.92,0.76,,43.1263279384,6.01898164719,42232426.14,23812758.96,10653417.73,295007.72,43532.89,3739807.51,0.0474
21830063000017,218300630,83,LA GARDE-FREINET,63,83063,1848,3000.0,1.62,Non classé,43.3234160321,6.46693786821,2203879.74,1223592.65,559039.33,12373.08,7074.7,214495.37,0.1361
21830068900013,218300689,83,GRIMAUD,68,83068,4557,18000.0,3.95,Droite,43.2820282501,6.53303224114,20984351.01,9517049.83,6046246.45,59510.34,55757.11,992917.38,0.0858
21830070500017,218300705,83,LE LAVANDOU,70,83070,6431,12000.0,1.87,Droite,43.1656102964,6.41231277863,25803780.01,10898555.25,7957829.46,278600.75,162211.1,2462962.84,0.0465
21830071300011,218300713,83,LA LONDE-LES-MAURES,71,83071,11010,11000.0,1.0,Droite,43.1689213414,6.24285151023,22437961.03,11395133.95,6191359.11,321636.18,7856.54,2011758.32,0.049
21830077000011,218300770,83,MEOUNES-LES-MONTRIEUX,77,83077,2260,109.6,0.05,Non classé,43.273942519,5.96671080974,2497175.15,1485273.01,735839.55,25157.55,0.0,188338.83,0.0044
21830089500016,218300895,83,OLLIERES,89,83089,638,251.7,0.39,Non classé,43.5101955138,5.81646293354,621493.24,285179.99,219624.51,6305.55,0.0,84958.95,0.0405
21830090300018,218300903,83,OLLIOULES,90,83090,14320,7500.0,0.52,Droite,43.1386133658,5.85369204547,11872054.41,6714165.01,2979195.51,102985.42,2854.0,1195190.76,0.0632
21830101800014,218301018,83,RAMATUELLE,101,83101,1889,3027.52,1.6,Non classé,43.2186126186,6.63754734174,15395606.51,6973365.66,4469410.45,299744.71,82625.36,2178464.07,0.0197
21830103400011,218301034,83,LE REVEST-LES-EAUX,103,83103,4046,3000.0,0.74,Droite,43.1824918424,5.94565392204,4924421.03,2314608.15,1613775.72,5795.38,156076.69,485068.75,0.0609
21830108300018,218301083,83,LA ROQUEBRUSSANNE,108,83108,2199,714.3,0.32,Non classé,43.3371906607,5.9839377705,3062910.17,1503671.05,1070724.19,48807.25,47000.0,275417.44,0.0233
21830115800018,218301158,83,SAINTE-MAXIME,115,83115,14394,4087.47,0.28,Droite,43.3564730986,6.61172790208,48262651.0,20024196.71,16541692.72,667861.11,1214658.2,6560570.42,0.0085
21830118200018,218301182,83,SAINT-RAPHAEL,118,83118,36632,9602.79,0.26,Droite,43.4574625431,6.84734210398,80576541.14,38986844.77,21316545.24,2078582.06,4191190.36,8920320.74,0.0119
21830119000011,218301190,83,SAINT-TROPEZ,119,83119,3586,18000.0,5.02,,43.262314383,6.66343039908,63148681.01,22496811.38,22323756.89,1542214.04,490798.11,7390558.56,0.0285
21830123200011,218301232,83,SANARY-SUR-MER,123,83123,17938,4293.45,0.24,,43.138282853,5.79588814177,36734019.2,13361078.34,14735951.75,1046443.59,159590.36,1928450.72,0.0117
21830124000014,218301240,83,SEILLANS,124,83124,2852,95.0,0.03,Non classé,43.6466457482,6.61301408536,4288137.68,2228607.95,959231.16,75870.74,2000.0,282214.76,0.0022
21830126500011,218301265,83,LA SEYNE-SUR-MER,126,83126,62905,342.8,0.01,Droite,43.0880294967,5.87089841754,94660858.45,62161591.06,12564611.86,3312484.49,179053.95,9783486.67,0.0004
21830131500014,218301315,83,SOLLIES-TOUCAS,131,83131,6087,4000.0,0.66,Courants politiques divers,43.21282693,5.98693908648,7091072.32,3862094.45,1578709.13,62989.99,723000.0,532426.77,0.0564
21830136400012,218301364,83,LE THORONET,136,83136,2636,3600.0,1.37,Non classé,43.458933028,6.28265623456,3350964.16,1374665.73,1255101.86,25682.01,546.68,249443.75,0.1074
21830137200015,218301372,83,TOULON,137,83137,180834,6318.7,0.03,,43.1361589728,5.93239634249,204108978.07,119559598.77,41689919.35,1105396.91,3436453.59,15332911.39,0.0031
21830140600011,218301406,83,TOURVES,140,83140,5220,2374.8,0.45,Droite,43.4088015642,5.92715707141,4983164.74,2476604.5,1426129.82,20689.7,0.0,348568.88,0.0477
21840001800014,218400018,84,ALTHEN-DES-PALUDS,1,84001,2881,406.0,0.14,Non classé,44.0048087082,4.95793804186,2572815.85,1505119.96,603456.86,84176.95,9660.6,317011.45,0.0158
21840003400011,218400034,84,APT,3,84003,10297,83.8,0.01,,43.879393265,5.38921757843,19166546.85,10268025.35,4463539.31,529777.86,7274.54,2470633.6,0.0004
21840032300018,218400323,84,CASENEUVE,32,84032,519,95.0,0.18,Non classé,43.8888688666,5.47985826048,567032.44,262424.39,139924.85,16122.14,74353.56,54522.37,0.0168
21840035600018,218400356,84,CAVAILLON,35,84035,25890,321.0,0.01,Droite,43.8508361826,5.03606300916,31849813.28,17511271.18,5785124.0,720829.6,45285.68,4249492.48,0.001
21840043000011,218400430,84,ENTRAIGUES-SUR-LA-SORGUE,43,84043,8888,190.0,0.02,Gauche,43.9950173356,4.93295387179,8708739.28,4283706.99,2175606.14,270366.04,58604.37,930435.45,0.0022
21840054700012,218400547,84,L ISLE-SUR-LA-SORGUE,54,84054,20315,1527.25,0.08,Droite,43.913397592,5.05664277545,29598999.82,16485941.93,6198334.12,1224653.07,1283059.81,1463401.35,0.0052
21840080200011,218400802,84,MONTEUX,80,84080,13159,6840.0,0.52,Centre,44.0335256003,4.9847476645,17005739.37,8116175.33,4025213.16,1043650.5,26804.42,2904709.07,0.0402
21840089300010,218400893,84,PERTUIS,89,84089,19764,2183.48,0.11,Droite,43.6872357464,5.52052480281,30226515.3,18593977.17,5500550.23,200832.19,712461.0,1390270.64,0.0072
21840091900013,218400919,84,PIOLENC,91,84091,5679,7200.0,1.27,Droite,44.1774697051,4.76585289056,4861052.01,2825172.5,946836.02,48269.61,8140.0,519058.33,0.1481
21840141200018,218401412,84,VEDENE,141,84141,11799,1381.4,0.12,Droite,43.9708612885,4.90327834789,17175001.64,10055914.83,2972771.21,329604.2,17769.46,1953250.03,0.008
21840143800013,218401438,84,VENASQUE,143,84143,1069,206.15,0.19,Non classé,43.9851237661,5.16506865588,1044387.48,548897.7,334109.77,12638.32,0.0,129430.71,0.0197
20006395600011,200063956,85,AUCHAY-SUR-VENDEE,9,85009,1118,400.0,0.36,,46.4474386161,-0.876574265149,741613.57,370066.96,230325.96,10866.77,12007.59,82777.86,0.0539
20008213900011,200082139,85,LES SABLES-D'OLONNE,194,85194,48740,1012.6,0.02,Droite,46.5007612799,-1.79255128677,56478680.65,20569160.61,16583060.01,2248054.42,767854.05,6754139.1,0.0018
21850014800075,218500148,85,BAZOGES-EN-PAREDS,14,85014,1161,422.0,0.36,,46.6602005512,-0.914053446792,864157.02,375445.08,261175.47,12484.66,0.0,174965.08,0.0488
21850029600015,218500296,85,BOUIN,29,85029,2169,0.0,0.0,Non classé,46.9815930867,-2.00423808381,2002854.73,724125.46,779194.3,32409.16,0.0,209235.0,0.0
21850031200010,218500312,85,LE BOUPERE,31,85031,3170,95.0,0.03,Non classé,46.7877960262,-0.930897406714,1869744.83,729592.51,648332.98,77341.69,0.0,354551.35,0.0051
21850065000013,218500650,85,CHAVAGNES-EN-PAILLERS,65,85065,3648,95.0,0.03,,46.8951394423,-1.24054768713,3611742.22,719684.3,1612668.45,82268.42,496463.16,391901.95,0.0026
21850066800015,218500668,85,CHAVAGNES-LES-REDOUX,66,85066,847,270.0,0.32,Non classé,46.7101499475,-0.915900131393,778668.04,218716.4,353013.72,22154.2,0.0,156600.1,0.0347
21850098100012,218500981,85,LA GENETOUZE,98,85098,1963,1140.0,0.58,Non classé,46.7244524541,-1.50410719693,2031254.49,674676.54,1000626.15,44561.82,3694.48,190317.77,0.0561
21850099900014,218500999,85,LE GIROUARD,99,85099,1144,196.0,0.17,,46.5726064909,-1.58872487716,874970.81,260544.88,322703.52,8052.04,143670.0,110092.13,0.0224
21850113800018,218501138,85,L'ILE-D'YEU,113,85113,4887,954.6,0.2,,46.7093514816,-2.34712702345,19025532.61,6896516.76,5746200.21,841209.88,1531492.57,1625933.64,0.005
21850128600015,218501286,85,LUCON,128,85128,9450,7102.89,0.75,Droite,46.4510564854,-1.16449285012,12212879.28,5641301.55,2977216.83,1302499.02,119942.49,1081545.96,0.0582
21850153400018,218501534,85,MOUCHAMPS,153,85153,2986,306.0,0.1,Non classé,46.7870550926,-1.05454102867,2340048.99,1078373.34,733981.74,87147.56,33984.68,224466.6,0.0131
21850156700018,218501567,85,MOUTIERS-LES-MAUXFAITS,156,85156,2341,190.0,0.08,,46.489279204,-1.43622387207,3814723.3,1484248.86,1649593.97,24952.92,322388.51,247333.98,0.005
21850163300018,218501633,85,NOIRMOUTIER-EN-L'ILE,163,85163,4502,160.8,0.04,Centre,47.0086655085,-2.26243620205,13282323.45,6747612.78,4000346.69,127203.06,18225.53,932899.4,0.0012
21850164100011,218501641,85,NOTRE-DAME-DE-MONTS,164,85164,2293,190.0,0.08,Non classé,46.8424284611,-2.10928732775,4842219.59,2159720.58,1694493.58,91213.76,4851.1,453147.08,0.0039
21850184900101,218501849,85,PUY-DE-SERRE,184,85184,318,645.05,2.03,Non classé,46.5650384637,-0.680144631346,345377.73,172066.61,97321.48,1067.71,27168.0,36369.54,0.1868
21850189800082,218501898,85,NOTRE-DAME-DE-RIEZ,189,85189,2179,350.0,0.16,Non classé,46.7532179022,-1.8935292542,1192650.12,560838.41,435425.18,16837.48,0.0,151274.92,0.0293
21850211000016,218502110,85,SAINTE-FLAIVE-DES-LOUPS,211,85211,2547,635.0,0.25,Non classé,46.611019489,-1.58031627863,1389511.14,358759.79,630589.42,52503.85,33570.04,234195.68,0.0457
21850243300012,218502433,85,BREM-SUR-MER,243,85243,2933,432.64,0.15,Non classé,46.6118566989,-1.81003917923,3094630.42,1136808.43,735945.01,82332.41,797508.26,208744.68,0.014
21850255700018,218502557,85,SAINT-MICHEL-EN-L'HERM,255,85255,2347,95.0,0.04,Non classé,46.3366903175,-1.2483968538,2496435.75,875414.94,713760.24,87591.98,1780.0,397246.15,0.0038
21850291200015,218502912,85,THORIGNY,291,85291,1255,285.0,0.23,Non classé,46.6179795025,-1.24888057642,783978.23,360277.44,239730.86,32793.17,180.0,120141.23,0.0364
21860039300019,218600393,86,BRUX,39,86039,765,95.0,0.12,Non classé,46.2504690736,0.191737009106,550132.03,207364.91,228072.91,4111.66,34975.0,54631.91,0.0173
21860045000017,218600450,86,CELLE-LEVESCAULT,45,86045,1373,20.0,0.01,Non classé,46.3990380098,0.169884448212,964180.96,228875.33,265658.35,25649.67,0.0,392770.51,0.0021
21860152400018,218601524,86,MAUPREVOIR,152,86152,590,95.0,0.16,Non classé,46.1644495651,0.516322833549,492145.01,274582.48,146817.54,11082.03,500.0,51265.57,0.0193
21860192000018,218601920,86,PLAISANCE,192,86192,177,95.0,0.54,Non classé,46.3144693498,0.854061453997,255646.78,88266.92,102123.78,10723.14,0.0,38051.8,0.0372
21870510100010,218705101,87,LA CROISILLE-SUR-BRIANCE,51,87051,690,2374.62,3.44,Non classé,45.6190453687,1.60371585953,706808.09,287738.21,257372.24,2117.45,0.0,125493.64,0.336
21870650500011,218706505,87,FEYTIAT,65,87065,6174,2086.08,0.34,Gauche,45.8054368217,1.32945260238,7813473.16,4082005.39,2236955.02,74161.5,13222.73,712483.05,0.0267
21870850100018,218708501,87,LIMOGES,85,87085,129754,2998.3,0.02,Droite,45.8542549589,1.2487579024,191786206.52,107403208.5,31644258.36,2905390.77,7425719.89,24428929.39,0.0016
21871140600015,218711406,87,PANAZOL,114,87114,11207,2000.0,0.18,Centre,45.8407332178,1.32357791715,12101979.09,7764686.35,2593162.14,159016.7,15835.34,800369.55,0.0165
21871420200015,218714202,87,SAINT-DENIS-DES-MURS,142,87142,549,95.0,0.17,Non classé,45.7797308115,1.53011084949,606319.63,292055.86,213805.79,877.0,438.12,79909.58,0.0157
21872050600011,218720506,87,LE VIGEN,205,87205,2298,15.69,0.01,Non classé,45.7366862945,1.28148315318,1589697.4,782636.28,529663.47,21512.92,0.0,222942.54,0.001
20005993900013,200059939,88,THAON-LES-VOSGES,465,88465,8433,254.1,0.03,Centre,48.2495514114,6.40863836497,9215298.33,3573480.48,2462780.22,125622.83,622239.07,1013039.09,0.0028
21880003500014,218800035,88,AINGEVILLE,3,88003,61,53.0,0.87,Non classé,48.2051593697,5.76821691233,80396.34,7214.74,41530.61,0.0,0.0,25535.59,0.0659
21880005000013,218800050,88,ALLARMONT,5,88005,209,35.0,0.17,Non classé,48.4687180609,7.02039270494,370164.43,94923.95,130336.78,1987.65,400.0,111215.57,0.0095
21880042300012,218800423,88,BAZIEN,42,88042,79,30.0,0.38,Non classé,48.4149166,6.67611556388,92202.02,10559.65,60100.46,0.0,0.0,18108.18,0.0325
21880059700013,218800597,88,BIFFONTAINE,59,88059,393,70.0,0.18,Non classé,48.2134810702,6.81492622288,450768.22,71669.57,105008.08,1846.09,0.0,251197.03,0.0155
21880068800051,218800688,88,LA BOURGONCE,68,88068,862,35.0,0.04,Non classé,48.3025993945,6.81104954686,444774.35,145739.25,136137.51,2231.2,0.0,147993.99,0.0079
21880078700010,218800787,88,BRUYERES,78,88078,2935,66.0,0.02,Non classé,48.2129348466,6.71603066311,3989385.09,1846472.77,1364938.06,18942.48,23942.7,527739.99,0.0017
21880079500013,218800795,88,BULGNEVILLE,79,88079,1523,3099.5,2.04,Non classé,48.2103923658,5.84105562447,2423711.92,788082.3,610391.29,7783.18,379103.58,415275.61,0.1279
21880089400014,218800894,88,LA CHAPELLE-DEVANT-BRUYERES,89,88089,549,313.0,0.57,Non classé,48.178743233,6.80624772393,385166.41,115824.39,107990.26,3132.21,621.0,139345.55,0.0813
21880116500141,218801165,88,CORNIMONT,116,88116,3037,96.0,0.03,Non classé,47.9685491752,6.8653046202,4282037.59,1951943.85,1197784.53,16734.45,15981.2,556070.91,0.0022
21880160300018,218801603,88,EPINAL,160,88160,32296,200.0,0.01,Droite,48.1631202656,6.47989286928,54314563.37,30005285.84,12463360.92,2035882.05,65052.32,6378617.56,0.0004
21880175100015,218801751,88,FONTENAY,175,88175,471,35.0,0.07,Non classé,48.2177866,6.59104686001,468015.1,171916.77,188685.34,8640.95,25407.73,37355.27,0.0075
21880188400014,218801884,88,FRESSE-SUR-MOSELLE,188,88188,1662,137.0,0.08,Non classé,47.8718454361,6.8055791741,2951689.0,857340.16,730782.35,15841.49,827503.83,359571.44,0.0046
21880194200069,218801942,88,GEMMELAINCOURT,194,88194,126,66.0,0.52,,48.2742122102,5.96709778619,172052.63,18965.62,84988.77,5735.15,0.0,30911.64,0.0384
21880198300105,218801983,88,GERBEPAL,198,88198,537,63.0,0.12,Non classé,48.1306977983,6.9210025294,441012.44,193897.71,179069.69,3700.57,0.0,43011.69,0.0143
21880209800010,218802098,88,GOLBEY,209,88209,8827,517.0,0.06,Gauche,48.2002428602,6.42545128144,9698936.89,3173451.33,3270286.7,86585.89,137728.92,1167757.25,0.0053
21880248600017,218802486,88,ISCHES,248,88248,172,161.0,0.94,Non classé,48.0173921353,5.82091215963,253172.63,47493.75,83914.04,12943.66,0.0,64144.24,0.0636
21880266800077,218802668,88,LEPANGES-SUR-VOLOGNE,266,88266,838,35.0,0.04,Non classé,48.1792216625,6.66672756752,608298.8,142551.7,184021.36,17096.1,174.95,218333.96,0.0058
21880302100011,218803021,88,LE MENIL,302,88302,984,52.5,0.05,Non classé,47.9140118322,6.81585715866,1263557.61,497308.34,458098.52,12455.3,59673.0,150634.74,0.0042
21880311200018,218803112,88,MONTMOTIER,311,88311,34,30.0,0.88,Non classé,47.980174233,6.17363350663,100147.33,14073.39,73205.09,290.11,0.0,11409.02,0.03
21880315300012,218803153,88,MORTAGNE,315,88315,188,158.0,0.84,Non classé,48.2741321601,6.79654370715,197085.05,58641.42,87168.26,8563.31,8296.5,27543.76,0.0802
21880328600010,218803286,88,NOMPATELIZE,328,88328,535,722.5,1.35,Non classé,48.3293457502,6.85556075648,503893.66,166084.79,160639.48,2382.89,19384.0,116722.95,0.1434
21880333600013,218803336,88,NOSSONCOURT,333,88333,125,63.0,0.5,Non classé,48.3997714824,6.67182363407,101916.92,16543.29,52019.18,1791.29,0.0,21006.27,0.0618
21880334400017,218803344,88,OELLEVILLE,334,88334,269,480.0,1.78,Non classé,48.3352451365,6.02078424546,127802.18,16698.34,74203.47,0.0,68.13,28336.91,0.3756
21880360900013,218803609,88,PROVENCHERES-LES-DARNEY,360,88360,144,33.0,0.23,Non classé,48.1233719759,5.96308105544,316579.25,51909.21,140844.06,569.24,0.0,119468.54,0.0104
